collection,pathway,target_nes,target_fdr_q,prediction_nes,prediction_fdr_q,reference_nes,reference_fdr_q,target_fdr_class
hallmark,Myc Targets V1,-1.87439308912336,0.0002513845192842,-1.243298939919047,0.2129404192203285,-1.429619489759145,0.1791838025941158,q ≤ 0.05
hallmark,TNF-alpha Signaling via NF-kB,-1.7125197649849984,0.0054047671646111,-1.5710751786037016,0.0417795620549377,-1.4089724164486075,0.1507118000632711,q ≤ 0.05
hallmark,Apical Junction,-1.6243280355005698,0.0153344556763386,-1.494516833671085,0.0721614601221687,-1.0386018955873115,0.4610475889185158,q ≤ 0.05
hallmark,UV Response Up,-1.601270528787808,0.0153973018061596,-1.424632093251606,0.0780739983157916,-1.0862010219450453,0.3819943722006693,q ≤ 0.05
hallmark,KRAS Signaling Up,-1.5701461388473446,0.0189041158501748,-1.639771967381136,0.0309873989665778,-0.9773303915490874,0.5388573236317621,q ≤ 0.05
hallmark,Inflammatory Response,-1.5578285385779305,0.0186024544270337,-1.419356106607381,0.0711641645232443,-1.0729750671756415,0.3946029737424866,q ≤ 0.05
hallmark,Myc Targets V2,-1.5334478534951774,0.0218704531777288,-0.7691962538043714,0.948702879691042,-1.4618424604503983,0.2503638089212274,q ≤ 0.05
hallmark,Hedgehog Signaling,-1.518794965377214,0.0224989144759394,-1.3059300367656312,0.1655273242881336,1.4278413826140988,0.0353610814656705,q ≤ 0.05
hallmark,TGF-beta Signaling,-1.516334273274198,0.0210325047801147,-1.4256970122950685,0.0925347845001946,-1.153161834676125,0.3054982600442897,q ≤ 0.05
hallmark,G2-M Checkpoint,-1.5048837252374756,0.0216693455623014,-1.0120267544064094,0.4677173888155334,-1.2776097633652106,0.2361006914629186,q ≤ 0.05
hallmark,Androgen Response,-1.4769915888321148,0.0269895561158806,-1.429994385060405,0.1113409300799108,-1.0158984052721636,0.4789568518493047,q ≤ 0.05
hallmark,Interferon Alpha Response,1.4685015868208957,0.1480539388681597,1.437094435860522,0.100774086183276,2.2643175148820758,0.0,0.05 < q ≤ 0.25
hallmark,IL-2/STAT5 Signaling,-1.4028080859993453,0.0551370045630099,-1.3382033093180672,0.1377603590264156,-1.0974647410492635,0.3752504481704102,0.05 < q ≤ 0.25
hallmark,Hypoxia,-1.402713839319788,0.0509343710611298,-1.2768789108318097,0.19291258653193,1.1541414116658304,0.2016838610221747,0.05 < q ≤ 0.25
hallmark,E2F Targets,-1.389662762284406,0.0540297156090198,0.939748662081499,0.7264671356569926,-0.9216697548975386,0.6428837568983092,0.05 < q ≤ 0.25
hallmark,Oxidative Phosphorylation,1.3886233170538749,0.1792684056701508,1.6626401177674848,0.014792526412224,0.9830403059816024,0.4804788640898334,0.05 < q ≤ 0.25
hallmark,Epithelial Mesenchymal Transition,-1.3485825422023576,0.0743260228683735,-1.2248233088488685,0.210943283901054,-1.267151145241033,0.2268981335020563,0.05 < q ≤ 0.25
hallmark,Pperoxisome,1.344277960374264,0.1838980742936877,1.4749790312796671,0.1028080585649568,1.5220669323293556,0.0265741728922091,0.05 < q ≤ 0.25
hallmark,KRAS Signaling Dn,1.332258421234408,0.1536023819350274,1.1205464459876178,0.4711974382033804,1.4784379885116077,0.0308431163287086,0.05 < q ≤ 0.25
hallmark,UV Response Dn,-1.2854313936171742,0.1236968950203012,-1.1659220160012318,0.2692698117095733,1.4317489744592224,0.0381270010672358,0.05 < q ≤ 0.25
hallmark,Fatty Acid Metabolism,1.2518398885419972,0.2559586277763272,1.2524124155796024,0.3449986972490944,1.401951633131578,0.0411099252934898,q > 0.25
hallmark,Unfolded Protein Response,-1.2430700266726538,0.1676143250639327,-1.241030329330285,0.2006865605220067,-1.359741884836609,0.1491553305915849,0.05 < q ≤ 0.25
hallmark,Notch Signaling,-1.2324724595000895,0.1732039337868411,-1.0352079750887986,0.4505762932792386,-1.3640366085966285,0.1794685226194242,0.05 < q ≤ 0.25
hallmark,Wnt-beta Catenin Signaling,-1.221521051047107,0.1793959314197371,-1.261987532476036,0.1988050492946654,-1.097915072141981,0.3960957999143978,0.05 < q ≤ 0.25
hallmark,Coagulation,-1.2202938979831293,0.1719847188683126,-1.1514700622118652,0.2663679064705979,1.276402298362019,0.0956090867510291,0.05 < q ≤ 0.25
hallmark,Allograft Rejection,1.198521837959221,0.3288973864411633,1.3246312425476745,0.2286369863589372,1.3701045998398211,0.0508586397593868,q > 0.25
hallmark,Apoptosis,-1.1909768714010451,0.2046629107715545,-1.063430038955145,0.4019036504210637,1.228975523979223,0.1340448239060832,0.05 < q ≤ 0.25
hallmark,Apical Surface,-1.181155083027284,0.2098489407570482,-1.171715255353442,0.2749330260034651,1.0848870156019808,0.3136437679042858,0.05 < q ≤ 0.25
hallmark,Adipogenesis,1.173094344942124,0.3451591827108769,1.195447181964829,0.342978592860925,1.4650117936621436,0.0305839304772068,q > 0.25
hallmark,mTORC1 Signaling,-1.1696028268113017,0.2188575484412007,-1.1356362219293434,0.2813976385464925,-1.0197669813529828,0.4902447441833712,0.05 < q ≤ 0.25
hallmark,p53 Pathway,-1.1658236693065829,0.2161487891645654,-1.0985638707915255,0.3403830938043011,-1.2086664189220626,0.2715711368669293,0.05 < q ≤ 0.25
hallmark,PI3K/AKT/mTOR  Signaling,-1.1619822024919977,0.2133952907300054,-1.1564425890682792,0.2714781091071914,-1.171590965251561,0.3081254714914949,0.05 < q ≤ 0.25
hallmark,Complement,-1.1539688534046777,0.2173702600980106,-1.1792578755891845,0.2780602600600921,1.2916271758927649,0.0901568015762252,0.05 < q ≤ 0.25
hallmark,Interferon Gamma Response,1.138306944472912,0.38912484102184,1.0141542513831394,0.6008970770752262,2.131128715716092,0.0,q > 0.25
hallmark,Myogenesis,1.1270559225818553,0.3751304346198515,1.2377900474449688,0.3250657679086225,-1.0131194584540295,0.4658019614046188,q > 0.25
hallmark,Glycolysis,-1.1172066828899343,0.2702290476928063,-1.0218409465761835,0.4637602623498015,1.0015262809417702,0.4521199185019889,q > 0.25
hallmark,Bile Acid Metabolism,1.0840694862512137,0.4529247770094418,1.1967599814176737,0.3874057006458523,1.203562719527621,0.1455709711846318,q > 0.25
hallmark,Protein Secretion,1.0671268085593664,0.4596649150036332,1.0899887081603303,0.479247037992699,-1.232688646630364,0.2449351471053464,q > 0.25
hallmark,Estrogen Response Early,1.0661938114818508,0.4242351501062661,1.008483478819523,0.5812422780490675,1.0555552661562668,0.359615795090715,q > 0.25
hallmark,Estrogen Response Late,1.045881015531119,0.4432586457231231,0.9900707886906338,0.6023168695612622,1.3319348776490456,0.0673603699750978,q > 0.25
hallmark,Mitotic Spindle,-1.0366206514601015,0.427317770709024,1.111580753074657,0.4559460072785953,-0.957218670422245,0.5706592363662911,q > 0.25
hallmark,Pancreas Beta Cells,0.99415417888557,0.5527169773634353,1.0642167971726553,0.4830816482620582,-1.2785393465174155,0.2734894020879468,q > 0.25
hallmark,Xenobiotic Metabolism,0.9882090610831448,0.5321541575771869,0.9351428019802456,0.7029564261893186,1.5571811451064717,0.0244041266453219,q > 0.25
hallmark,Spermatogenesis,0.9635643628660616,0.5665765790426778,1.1601121412704627,0.3967889758323364,1.0267724284254072,0.4094831529196524,q > 0.25
hallmark,IL-6/JAK/STAT3 Signaling,-0.957510306373233,0.6206250359542906,0.8483835354731208,0.8758936651085686,1.2058469906897946,0.1519477054429029,q > 0.25
hallmark,DNA Repair,-0.9475560313187325,0.6282853290471003,-0.9351818887814708,0.6471516897173852,-1.206344364124899,0.253764631445745,q > 0.25
hallmark,heme Metabolism,-0.9368194267289598,0.6382490761066018,1.089134505404289,0.4448141139321935,-1.1561500531262852,0.3205405161115379,q > 0.25
hallmark,Angiogenesis,0.8948934589837234,0.7245276979962435,0.8384964542483944,0.857159666831962,-1.2452405752071207,0.2438890646419909,q > 0.25
hallmark,Cholesterol Homeostasis,-0.8910458467887156,0.7432733216274481,0.919220936407744,0.7165407340791233,-1.1321563398125425,0.3334664663081303,q > 0.25
hallmark,Reactive Oxygen Species Pathway,-0.8696949643405768,0.7776389661240316,-0.8150832786021812,0.921516963494967,1.5177813023370548,0.0226680896478121,q > 0.25
reactome,Signaling By High-Kinase Activity BRAF Mutants R-HSA-6802948,-1.813266593991837,0.0528230505901592,-1.6371546276046818,0.550363250019623,1.0110785063681993,0.8537035682810417,0.05 < q ≤ 0.25
reactome,Major Pathway Of rRNA Processing In Nucleolus And Cytosol R-HSA-6791226,-1.8023490004143248,0.0384167640655703,-1.3996982491886665,0.4499094705078627,-1.8739710825396445,0.00613373364776,q ≤ 0.05
reactome,rRNA Processing In Nucleus And Cytosol R-HSA-8868773,-1.7967353265898849,0.0301307953455453,-1.382481221304998,0.4413162685638083,-1.8854253178641505,0.0137395633709824,q ≤ 0.05
reactome,Platelet Aggregation (Plug Formation) R-HSA-76009,-1.7797808925324068,0.0363688115694278,-1.6563355520331444,0.6116874390284927,1.2142789266237235,0.6462073355821866,q ≤ 0.05
reactome,GTP Hydrolysis And Joining Of 60S Ribosomal Subunit R-HSA-72706,-1.7671595619130696,0.0403940975101217,-1.160706950935612,0.6488071802378783,-1.7036532185534548,0.1081377242100091,q ≤ 0.05
reactome,Cap-dependent Translation Initiation R-HSA-72737,-1.7648478366075309,0.0358744782082899,-1.1681203196700984,0.6373194612641706,-1.6920854928337663,0.0767067205035588,q ≤ 0.05
reactome,rRNA Processing R-HSA-72312,-1.7623879484416654,0.0327268861945142,-1.406273722108974,0.456569742994584,-1.881704066403865,0.0076058297232224,q ≤ 0.05
reactome,L13a-mediated Translational Silencing Of Ceruloplasmin Expression R-HSA-156827,-1.751776330563738,0.0368278354047701,-1.1233779800992667,0.6731603398050139,-1.7159442160289384,0.1129015906764361,q ≤ 0.05
reactome,MAP2K And MAPK Activation R-HSA-5674135,-1.750698626425719,0.0335832823122224,-1.5903891281428983,0.3545024164339937,1.0096922542295408,0.8497142748643527,q ≤ 0.05
reactome,Integrin Signaling R-HSA-354192,-1.7413901573895172,0.0369196401718385,-1.643417356444753,0.6005348000134558,1.1582163458043273,0.7074001614092186,q ≤ 0.05
reactome,p130Cas Linkage To MAPK Signaling For Integrins R-HSA-372708,-1.7388053597192872,0.0354379240711812,-1.6599195905450963,0.7720586223522948,1.2354880344495165,0.6122423628690418,q ≤ 0.05
reactome,Cell-extracellular Matrix Interactions R-HSA-446353,-1.7328501555424338,0.0369808433498842,-1.6172014746661258,0.2950917347865577,-1.4297041954265526,0.3005629629992577,q ≤ 0.05
reactome,Cooperation Of Prefoldin And TriC/CCT In Actin And Tubulin Folding R-HSA-389958,-1.703259766751519,0.0658169560829257,-1.082045035709919,0.7207113081097916,-1.3128223158827517,0.4559336212116746,0.05 < q ≤ 0.25
reactome,Termination Of O-glycan Biosynthesis R-HSA-977068,-1.7018491556529332,0.0627702484285658,-1.6222597871348556,0.294551273733835,-0.9013046940670638,0.8071296954398405,0.05 < q ≤ 0.25
reactome,GRB2:SOS Provides Linkage To MAPK Signaling For Integrins R-HSA-354194,-1.6898339359259358,0.0743477375151332,-1.6259152853811765,0.3016477121290927,1.3345941204568668,0.4745042546310153,0.05 < q ≤ 0.25
reactome,FCGR3A-mediated Phagocytosis R-HSA-9664422,-1.681879355200496,0.0809823974121191,-1.6624286377219182,1.0,-1.1755563887582037,0.5913311795394115,0.05 < q ≤ 0.25
reactome,"mRNA Activation Upon Binding Of Cap-Binding Complex And eIFs, Subsequent Binding To 43S R-HSA-72662",-1.6796217245161216,0.0794422789781539,-0.9501304237506628,0.8560969460358361,-1.5928800964649932,0.18019156961791,0.05 < q ≤ 0.25
reactome,Formation Of Tubulin Folding Intermediates By CCT/TriC R-HSA-389960,-1.6782446999265797,0.0767079831505343,-0.9664194764973028,0.8499662002234519,-1.1366724793436394,0.5986323906306239,0.05 < q ≤ 0.25
reactome,Ribosomal Scanning And Start Codon Recognition R-HSA-72702,-1.671063815743408,0.0827655284647949,-0.8880779230099982,0.8774531334458643,-1.5479753596013226,0.2073601378854833,0.05 < q ≤ 0.25
reactome,Signaling By RAF1 Mutants R-HSA-9656223,-1.6680200224887982,0.083401099929115,-1.628970824325092,0.4159214780427819,0.9853441891573208,0.86843318896834,0.05 < q ≤ 0.25
reactome,Regulation Of Actin Dynamics For Phagocytic Cup Formation R-HSA-2029482,-1.6654888319568522,0.0828731384481719,-1.6365816639569035,0.4764689627995713,-1.2004489761861263,0.5583872088174392,0.05 < q ≤ 0.25
reactome,Translation Initiation Complex Formation R-HSA-72649,-1.662279167538471,0.0836001172563264,-0.8810230001713643,0.8757642390533307,-1.572435790228646,0.2128840872999342,0.05 < q ≤ 0.25
reactome,Syndecan Interactions R-HSA-3000170,-1.6587921364691045,0.0849025223738133,-1.631619684158402,0.4494881336831837,-1.5219067458700206,0.2219230268823632,0.05 < q ≤ 0.25
reactome,O-linked Glycosylation Of Mucins R-HSA-913709,-1.6576743936008702,0.0830597745130913,-1.6822590162315822,1.0,1.2107457240238604,0.6522936626312384,0.05 < q ≤ 0.25
reactome,Formation Of A Pool Of Free 40S Subunits R-HSA-72689,-1.6509378611149232,0.089239883114669,-1.009955293575612,0.8139024431853679,-1.713242826947013,0.1023457271511957,0.05 < q ≤ 0.25
reactome,Prefoldin Mediated Transfer Of Substrate To CCT/TriC R-HSA-389957,-1.646419445714103,0.0928586206075876,-1.1286658562237386,0.6761133031187909,-1.2864008496778545,0.4791823498971189,0.05 < q ≤ 0.25
reactome,Interleukin-37 Signaling R-HSA-9008059,-1.6409255550631965,0.0982703335696902,-1.494568783796524,0.504806650428812,0.7706653291289108,0.9700767627732484,0.05 < q ≤ 0.25
reactome,Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC) R-HSA-975956,-1.6399942608809466,0.0959712911123348,-1.0715809357795367,0.736500885161194,-1.601005891162482,0.1889496650192474,0.05 < q ≤ 0.25
reactome,Fcgamma Receptor (FCGR) Dependent Phagocytosis R-HSA-2029480,-1.6321619884799403,0.1056655822979988,-1.6260287515045129,0.3264128289658111,-1.1251018762325329,0.6005329470022097,0.05 < q ≤ 0.25
reactome,Digestion And Absorption R-HSA-8963743,1.627392563285145,1.0,1.52636430240694,1.0,1.6575612827100328,0.0971573793984507,q > 0.25
reactome,Cell Junction Organization R-HSA-446728,-1.6229663407327404,0.1187247495349943,-1.4373683142314115,0.4526812788647221,-1.3202559127052995,0.4537581793752852,0.05 < q ≤ 0.25
reactome,Paradoxical Activation Of RAF Signaling By Kinase Inactive BRAF R-HSA-6802955,-1.610523874192062,0.1399350677786917,-1.5336559934877612,0.4174686312106839,0.9489015435579738,0.8606481153136043,0.05 < q ≤ 0.25
reactome,Leishmania Infection R-HSA-9658195,-1.6100847889140906,0.1366213826844744,-1.473178133635844,0.4751256293380877,-1.131978359668698,0.5980531436720745,0.05 < q ≤ 0.25
reactome,Response Of EIF2AK4 (GCN2) To Amino Acid Deficiency R-HSA-9633012,-1.6099793379501768,0.1326696582558545,-1.1260760758434614,0.6754855435796956,-1.4754111993908403,0.2607698838540396,0.05 < q ≤ 0.25
reactome,Regulation Of RAS By GAPs R-HSA-5658442,-1.607994657977602,0.1323816433003456,-1.5623719276595365,0.4114976284186093,-1.289106498075615,0.4819558431288172,0.05 < q ≤ 0.25
reactome,Eukaryotic Translation Termination R-HSA-72764,-1.60423311489014,0.1359436920000981,-1.0779165136987725,0.725135364221826,-1.574188398331408,0.2147951740330255,0.05 < q ≤ 0.25
reactome,Signaling By FGFR1 R-HSA-5654736,-1.603319529185876,0.1337917165200245,-1.544878679595461,0.4097620569403796,-1.388172414039524,0.3809149886273338,0.05 < q ≤ 0.25
reactome,RHO GTPases Activate WASPs And WAVEs R-HSA-5663213,-1.6032100903237867,0.1304047589435627,-1.5408743183197098,0.3992410127563123,-1.3306738715527322,0.4426971145823729,0.05 < q ≤ 0.25
reactome,Regulation Of HSF1-mediated Heat Shock Response R-HSA-3371453,-1.6010118534839273,0.1312771001157067,-1.588090927274841,0.3460768077222018,-1.4877119149437334,0.2551706436078887,0.05 < q ≤ 0.25
reactome,Intraflagellar Transport R-HSA-5620924,1.5991135362325164,0.9279355275936516,1.6504360284225448,0.5263592349689249,1.0597215305615282,0.7953060933700045,q > 0.25
reactome,Interleukin-10 Signaling R-HSA-6783783,-1.5983537636266598,0.1326189573983019,-1.436630660558996,0.4490330579703877,1.193555380258612,0.6547713138251283,0.05 < q ≤ 0.25
reactome,FGFR1 Ligand Binding And Activation R-HSA-190242,-1.5982352985364694,0.1295294644284359,-1.5449991650890955,0.4248855352942546,-1.1020439074907753,0.6350467792783261,0.05 < q ≤ 0.25
reactome,Nuclear Events (Kinase And Transcription Factor Activation) R-HSA-198725,-1.5910261020470386,0.1400461913846572,-1.6283707861962216,0.3780074679584216,-1.5427653676660331,0.2107387315139735,0.05 < q ≤ 0.25
reactome,Digestion R-HSA-8935690,1.5893690721621885,0.7097003126328932,1.5042278870724894,0.9461650585447928,1.770037321537464,0.0291978758562546,q > 0.25
reactome,Negative Regulation Of FGFR1 Signaling R-HSA-5654726,-1.5885386118901943,0.1414869512688032,-1.403251212513258,0.4522088440707877,-1.180818861506287,0.588016646688065,0.05 < q ≤ 0.25
reactome,RAF/MAP Kinase Cascade R-HSA-5673001,-1.5876711127136975,0.139806014508117,-1.6278248825124957,0.3465331180408382,-1.2426248730711835,0.5386774641520782,0.05 < q ≤ 0.25
reactome,NGF-stimulated Transcription R-HSA-9031628,-1.5842346653726096,0.1431255578338612,-1.556672907801203,0.4202557914704974,-1.5441805865450244,0.2121156617825374,0.05 < q ≤ 0.25
reactome,Beta Defensins R-HSA-1461957,1.5787234539744306,0.6154210321162406,0.9738557143660628,1.0,1.436431488554612,0.3212198292618999,q > 0.25
reactome,Synthesis Of Bile Acids And Bile Salts Via 27-Hydroxycholesterol R-HSA-193807,1.577435591830236,0.5005007481144144,1.4559112929405504,1.0,1.7571128028425569,0.0326589200994845,q > 0.25
reactome,Phospholipase C-mediated Cascade; FGFR4 R-HSA-5654228,-1.5754360483651535,0.1575212871668991,-1.193592688749399,0.6173314871130254,-0.4738679605935952,0.999252813782631,0.05 < q ≤ 0.25
reactome,SUMOylation Of RNA Binding Proteins R-HSA-4570464,-1.5723252319184042,0.1604342036408394,-1.5990140797710044,0.3343859909490085,-1.5026753062523963,0.2449118062435272,0.05 < q ≤ 0.25
reactome,rRNA Modification In Nucleus And Cytosol R-HSA-6790901,-1.5672686239612297,0.1672078837716259,-1.147894188142354,0.6611011647747677,-1.6982994403389342,0.0952200811478265,0.05 < q ≤ 0.25
reactome,Processing Of Capped Intron-Containing Pre-mRNA R-HSA-72203,-1.5642550082637068,0.1702919579910247,-1.1501326862114645,0.6633396929603249,-1.6926709386735563,0.08149372889547,0.05 < q ≤ 0.25
reactome,Extracellular Matrix Organization R-HSA-1474244,-1.5629992384775353,0.1695894905883777,-1.532849998747697,0.4075613892876792,-1.255616885196256,0.5111714631034433,0.05 < q ≤ 0.25
reactome,MAPK1/MAPK3 Signaling R-HSA-5684996,-1.5612039765281012,0.1697794990733118,-1.5800037837880767,0.3647661721667171,-1.2309378306889545,0.5450435719399553,0.05 < q ≤ 0.25
reactome,MET Activates PTK2 Signaling R-HSA-8874081,-1.5588061560591746,0.1714409022666666,-1.4929699809660482,0.4863764530733953,-1.5657398588756593,0.2115055684892307,0.05 < q ≤ 0.25
reactome,Transport Of SLBP Independent Mature mRNA R-HSA-159227,-1.5568389602349073,0.1723919694034043,-1.476837672491997,0.4693929796610145,-1.539082983081557,0.2151820437262871,0.05 < q ≤ 0.25
reactome,Anti-inflammatory Response Favoring Leishmania Infection R-HSA-9662851,-1.5555534182649486,0.1717721821683223,-1.3519478562884926,0.4814885674693474,-0.934783653245561,0.7777927165103823,0.05 < q ≤ 0.25
reactome,"Formation Of Ternary Complex, And Subsequently, 43S Complex R-HSA-72695",-1.555232389455108,0.1693863340423794,-0.7434269043133956,0.9525264615766028,-1.5586554379664934,0.2065066705157436,0.05 < q ≤ 0.25
reactome,Transport Of SLBP Dependant Mature mRNA R-HSA-159230,-1.5547835946751478,0.1673543124433971,-1.4498615800085308,0.4759625986305892,-1.5643618080336523,0.2090166127717262,0.05 < q ≤ 0.25
reactome,Signaling By TGF-beta Receptor Complex R-HSA-170834,-1.5547305778351526,0.1644616827197815,-1.4494348056807451,0.4697507316580886,-1.2734096680524511,0.484876756300136,0.05 < q ≤ 0.25
reactome,Negative Regulation Of FGFR4 Signaling R-HSA-5654733,-1.552429444632529,0.1664577771153822,-1.3766003711169716,0.4520914102113011,-1.070710146609852,0.6640298263949693,0.05 < q ≤ 0.25
reactome,Nuclear Envelope (NE) Reassembly R-HSA-2995410,-1.5516791260321574,0.1651901373701845,-1.1367190229975077,0.6690998607818412,-1.356587809863374,0.4161801066255111,0.05 < q ≤ 0.25
reactome,Postmitotic Nuclear Pore Complex (NPC) Reformation R-HSA-9615933,-1.5474497439736077,0.1709028925828265,-1.397610168268789,0.4383578798357571,-1.6308551717372122,0.1649974351247445,0.05 < q ≤ 0.25
reactome,Elastic Fibre Formation R-HSA-1566948,-1.5459244621856925,0.1710581747007884,-1.5438049949703916,0.4002977331814752,-1.2691691149232611,0.4875416966657707,0.05 < q ≤ 0.25
reactome,Adherens Junctions Interactions R-HSA-418990,-1.543197224641491,0.1738571588811203,-1.3335499876519683,0.4855009483179426,-0.8413151449527809,0.8783618269785053,0.05 < q ≤ 0.25
reactome,Activated Point Mutants Of FGFR2 R-HSA-2033519,-1.5425050712711794,0.1724517239855199,-1.4448917656011426,0.450705253706162,-0.9051307645819756,0.8066018036705013,0.05 < q ≤ 0.25
reactome,Negative Regulation Of FGFR2 Signaling R-HSA-5654727,-1.5399687810976346,0.1750186704639909,-1.3609323721251758,0.4751877851157396,-1.127870942767155,0.6012842036911725,0.05 < q ≤ 0.25
reactome,mRNA Splicing - Major Pathway R-HSA-72163,-1.5394828931957516,0.1732947389138889,-0.986051641569452,0.828887601619179,-1.6320193063679345,0.1718167037096071,0.05 < q ≤ 0.25
reactome,Interactions Of Vpr With Host Cellular Proteins R-HSA-176033,-1.5383534915070158,0.1729666998386613,-1.5524333713432956,0.4057826622262589,-1.5702471456767035,0.2120968423724817,0.05 < q ≤ 0.25
reactome,Negative Regulation Of FGFR3 Signaling R-HSA-5654732,-1.5369409559557383,0.1731793142140345,-1.3463607731159823,0.484200558414909,-1.0741251491745565,0.6573389934714499,0.05 < q ≤ 0.25
reactome,RUNX1 Regulates Genes Involved In Megakaryocyte Differentiation And Platelet Function R-HSA-8936459,1.5352680086692465,0.7077294492813894,1.4461638541654536,0.8992661470315558,-0.9471206315970652,0.7614631416540748,q > 0.25
reactome,Phospholipase C-mediated Cascade: FGFR1 R-HSA-5654219,-1.5345445917922147,0.1752490816410847,-1.24767464983813,0.5331433615999048,-1.1137783033298878,0.6178355703380762,0.05 < q ≤ 0.25
reactome,Diseases Associated With Glycosaminoglycan Metabolism R-HSA-3560782,-1.5325412580531317,0.1769796514110683,-1.3852905322136555,0.4444300746859312,1.0963848878312157,0.7512858914320921,0.05 < q ≤ 0.25
reactome,Signaling By Receptor Tyrosine Kinases R-HSA-9006934,-1.5298512049230406,0.1800028451831909,-1.51459556081312,0.4500696039844941,-1.2264421492854516,0.5518280864760831,0.05 < q ≤ 0.25
reactome,Dectin-2 Family R-HSA-5621480,-1.5298390759813876,0.1774676943356779,-1.520112502116733,0.4383352956347204,1.2786515787339483,0.5553839693508595,0.05 < q ≤ 0.25
reactome,SHC-mediated cascade:FGFR1 R-HSA-5654688,-1.5282235007225966,0.1783180784402303,-1.4831452786826,0.4958542498642408,-0.917140089065054,0.8009239567884221,0.05 < q ≤ 0.25
reactome,Eukaryotic Translation Elongation R-HSA-156842,-1.5253726385769844,0.1817538223923283,-0.9211977495346674,0.8863508160075683,-1.5237046722809535,0.2216337855500426,0.05 < q ≤ 0.25
reactome,NS1 Mediated Effects On Host Pathways R-HSA-168276,-1.5251819484800897,0.1796780844702553,-1.3741984867010486,0.4557888211294205,-1.3941591524429355,0.373877683920388,0.05 < q ≤ 0.25
reactome,Viral mRNA Translation R-HSA-192823,-1.523137808421434,0.1813535417320332,-0.9837209638526352,0.8303120419362928,-1.5683715472075166,0.2108591757383296,0.05 < q ≤ 0.25
reactome,CRMPs In Sema3A Signaling R-HSA-399956,-1.5225921260594375,0.1801256609250885,-1.5701341211258553,0.3922971581070279,0.8952263295029249,0.9170639875060816,0.05 < q ≤ 0.25
reactome,Transport Of Mature mRNAs Derived From Intronless Transcripts R-HSA-159234,-1.5188775922892288,0.1851185517656538,-1.4353121329431304,0.4472859689844249,-1.5041393902329858,0.2454158813262408,0.05 < q ≤ 0.25
reactome,Influenza Viral RNA Transcription And Replication R-HSA-168273,-1.5186906487856062,0.1830922725122757,-1.20122638561603,0.6059601617140219,-1.6283160785607187,0.1627570082028785,0.05 < q ≤ 0.25
reactome,Collagen Degradation R-HSA-1442490,-1.5181523278286295,0.1817879247548488,-1.4291103117345771,0.4464103205839808,1.0593880088371983,0.791672479461183,0.05 < q ≤ 0.25
reactome,Phase 2 - Plateau Phase R-HSA-5576893,1.5178272455036124,0.7430208979767257,1.4249728287321743,0.9058730213233526,-0.700679534488477,0.977392576736527,q > 0.25
reactome,Integrin Cell Surface Interactions R-HSA-216083,-1.517414241877609,0.1809313736487273,-1.4991260585875557,0.4966069753273305,-1.4466748483530698,0.2844674045448792,0.05 < q ≤ 0.25
reactome,Transport Of Mature mRNA Derived From An Intronless Transcript R-HSA-159231,-1.517112198526931,0.1792346838908472,-1.4613062553074707,0.4618116863457462,-1.48282334263788,0.260290765497582,0.05 < q ≤ 0.25
reactome,Nuclear Import Of Rev Protein R-HSA-180746,-1.5161508109070956,0.1789399583304721,-1.3735626090087163,0.4537710600089129,-1.48064840239173,0.261931456703288,0.05 < q ≤ 0.25
reactome,Synthesis Of Bile Acids And Bile Salts Via 7Alpha-Hydroxycholesterol R-HSA-193368,1.5155654475158442,0.6673693894461449,1.5574962057250004,1.0,1.835787793438988,0.0151986110158266,q > 0.25
reactome,Keratan Sulfate Biosynthesis R-HSA-2022854,-1.512550850576894,0.1838368930347227,-1.6057164163898492,0.3248255373902513,0.9516308557418968,0.8664084069331803,0.05 < q ≤ 0.25
reactome,Signal Transduction By L1 R-HSA-445144,-1.5106754336074364,0.1853588446197045,-1.4677701756698958,0.4788830221683991,-0.9020521782421348,0.8078270498117958,0.05 < q ≤ 0.25
reactome,Cellular Hexose Transport R-HSA-189200,-1.5101274737549832,0.1840736021902303,-1.3000043540994053,0.5201431766131841,-0.7100322536038864,0.977207049555916,0.05 < q ≤ 0.25
reactome,Degradation Of Beta-Catenin By Destruction Complex R-HSA-195253,-1.5094642168998456,0.1831908047016004,-1.4461421570608062,0.4600716413543137,-1.051227581082078,0.6898048939141512,0.05 < q ≤ 0.25
reactome,Cellular Response To Heat Stress R-HSA-3371556,-1.5092797105826172,0.1814416934834223,-1.419054199466377,0.4432892861626163,-1.349437277364918,0.4253290107497273,0.05 < q ≤ 0.25
reactome,EPHA-mediated Growth Cone Collapse R-HSA-3928663,-1.5063342041174417,0.185132308168928,-1.52247742392826,0.4408428680156087,1.1529092981034912,0.6972882264486036,0.05 < q ≤ 0.25
reactome,Vpr-mediated Nuclear Import Of PICs R-HSA-180910,-1.505015652230661,0.1854905688747534,-1.5560515212195156,0.4054380557517857,-1.5931650741523709,0.1861383704306907,0.05 < q ≤ 0.25
reactome,Influenza Infection R-HSA-168255,-1.5050063740546742,0.1834222746293272,-1.1215461691133788,0.6724526231279933,-1.5989265298082092,0.1792748797540689,0.05 < q ≤ 0.25
reactome,Interleukin-7 Signaling R-HSA-1266695,1.5038331511365677,0.6751596690238443,1.3103881442642105,1.0,1.5288667919807732,0.2031617712130924,q > 0.25
